date,product,state,country,type,route,tons,usd
1997-04-01,soybean_meal,RS,Germany,Export,Sea,16,13564
1997-04-01,soybean_meal,RS,Indonesia,Export,Sea,158.76,80968
1997-04-01,soybean_meal,RS,Italy,Export,Sea,17000,4677400
1997-04-01,soybean_meal,RS,Japan,Export,Sea,9167,2737538
1997-04-01,soybean_meal,RS,Japan,Export,Sea,18333,5736463
1997-04-01,soybean_meal,RS,Malaysia,Export,Sea,4,1677
1997-04-01,soybean_meal,RS,Philippines,Export,Sea,25000,7144296
1997-04-01,soybean_meal,RS,Poland,Export,Sea,23100,6762871
1997-04-01,soybean_meal,RS,Spain,Export,Sea,40000,9158248
1997-04-01,soybean_meal,RS,Thailand,Export,Sea,201.84,102938
1997-04-01,soybean_meal,RS,Thailand,Export,Sea,109160.308,28786622
1997-04-01,soybean_meal,RS,Turkey,Export,Sea,12500,3549925
1997-04-01,soybean_meal,RS,United Kingdom,Export,Sea,16.5,7716
1997-04-01,soybean_meal,SC,Denmark,Export,Sea,8100,2134930
1997-04-01,soybean_meal,SC,France,Export,Sea,36300,9392080
1997-04-01,soybean_meal,SC,Netherlands,Export,Sea,6000,1691200
1997-04-01,soybean_meal,SC,Paraguay,Import,Ground,4000,1068000
1997-04-01,soybean_meal,SP,Belgium,Export,Sea,2395.355,627583
1997-04-01,soybean_meal,SP,Denmark,Export,Sea,6000,1500000
1997-04-01,soybean_meal,SP,France,Export,Sea,33329.119,9333153
1997-04-01,soybean_meal,SP,Indonesia,Export,Sea,9227.468,2536815
1997-04-01,soybean_meal,SP,Netherlands,Export,Sea,2000,587200
1997-04-01,soybean_meal,SP,Poland,Export,Sea,409.435,98883
1997-04-01,soybean_meal,SP,Portugal,Export,Sea,7200,2037312
1997-04-01,soybean_oil,CE,Bolivia,Import,Sea,1777.502,946614
1997-04-01,soybean_oil,ES,United States,Import,Air,0.05,12
1997-04-01,soybean_oil,MT,Bangladesh,Export,Sea,5500,2829000
1997-04-01,soybean_oil,MT,China,Export,Sea,14400,7397888
1997-04-01,soybean_oil,PR,Bangladesh,Export,Sea,3282,1721574
1997-04-01,soybean_oil,PR,Cayman Islands,Export,Sea,500,263010
1997-04-01,soybean_oil,PR,China,Export,Sea,35329.481,18353371
1997-04-01,soybean_oil,PR,Germany,Export,Sea,500,290460
1997-04-01,soybean_oil,PR,Hong Kong,Export,Sea,180,99000
1997-04-01,soybean_oil,PR,India,Export,Sea,3000,1524000
1997-04-01,soybean_oil,PR,Netherlands,Export,Sea,9820,5429500
1997-04-01,soybean_oil,PR,Netherlands,Export,Sea,22144,11296335
1997-04-01,soybean_oil,PR,Paraguay,Export,Other,302.844,250137
1997-04-01,soybean_oil,PR,Switzerland,Export,Sea,500,248500
1997-04-01,soybean_oil,PR,United States,Export,Sea,500,257500
1997-04-01,soybean_oil,RS,Bangladesh,Export,Sea,24500,12497000
1997-04-01,soybean_oil,RS,India,Export,Sea,2000,1014500
1997-04-01,soybean_oil,RS,Madagascar,Export,Sea,4000,2020000
1997-04-01,soybean_oil,RS,Mauritius,Export,Sea,2000,1e+06
1997-04-01,soybean_oil,RS,Netherlands,Export,Sea,3000,1524000
1997-04-01,soybean_oil,RS,Pakistan,Export,Sea,19500,9932340
1997-04-01,soybean_oil,SC,Bangladesh,Export,Sea,9500.001,5550661
1997-04-01,soybean_oil,SC,Cuba,Export,Sea,284.341,218943
1997-04-01,soybean_oil,SP,Bangladesh,Export,Sea,500,312500
1997-04-01,soybean_oil,SP,Bolivia,Import,Ground,500,245000
1997-04-01,soybean_oil,SP,Japan,Import,Sea,0.715,110
1997-04-01,soybean_oil,SP,Paraguay,Import,Ground,2500,1292850
1997-04-01,soybeans,GO,Japan,Export,Sea,600,177480
1997-04-01,soybeans,GO,Netherlands,Export,Sea,28882.795,8887992
1997-04-01,soybeans,GO,Netherlands,Export,Sea,41190,12366940
1997-04-01,soybeans,GO,Portugal,Export,Sea,968.44,293583
1997-04-01,soybeans,GO,Spain,Export,Sea,2674,780166
1997-04-01,soybeans,GO,Spain,Export,Sea,19658.41,6094107
1997-04-01,soybeans,GO,Thailand,Export,Sea,7872.555,2211741
1997-04-01,soybeans,MS,Bolivia,Export,Ground,2416.39,616179
1997-04-01,soybeans,MS,Netherlands,Export,Sea,20000,5199550
1997-04-01,soybeans,MS,Norway,Export,Sea,4000,1088040
1997-04-01,soybeans,MT,Germany,Export,Sea,11550,3285314
1997-04-01,soybeans,MT,Japan,Export,Sea,251,74246
1997-04-01,soybeans,MT,Netherlands,Export,Sea,13426,4115055
1997-04-01,soybeans,MT,Netherlands,Export,Sea,53600,15683702
1997-04-01,soybeans,MT,Netherlands,Export,Sea,62049,17790449
1997-04-01,soybeans,MT,Norway,Export,Sea,11000,3031490
1997-04-01,soybeans,MT,Spain,Export,Sea,8338.68,2584991
1997-04-01,soybeans,MT,Spain,Export,Sea,16940,4609314
1997-04-01,soybeans,MT,Uruguay,Export,River,8400.27,1902494
1997-04-01,soybeans,PR,Belgium,Export,Sea,5902,1818466
1997-04-01,soybeans,PR,China,Export,Sea,500,256000
1997-04-01,soybeans,PR,Cuba,Export,Sea,655,196500
1997-04-01,soybeans,PR,Cuba,Export,Sea,1128.1,343544
1997-04-01,soybeans,PR,France,Export,Sea,8800,2435516
1997-04-01,soybeans,PR,Georgia,Export,Sea,76.5,22682
1997-04-01,soybeans,PR,Germany,Export,Sea,19701.54,5588369
1997-04-01,soybeans,PR,Italy,Export,Sea,3000,924330
1997-04-01,soybeans,PR,Italy,Export,Sea,37200,10656520
1997-04-01,soybeans,PR,Japan,Export,Sea,33173.7,9573807
1997-04-01,soybeans,PR,Netherlands,Export,Sea,9450,2801925
1997-04-01,soybeans,PR,Netherlands,Export,Sea,67898.784,20405249
1997-04-01,soybeans,PR,Netherlands,Export,Sea,531851.557,153543047
1997-04-01,soybeans,PR,Paraguay,Import,Ground,5500,1457000
1997-04-01,soybeans,PR,Paraguay,Import,Ground,14500,3284245
1997-04-01,soybeans,PR,Paraguay,Import,Ground,66500,16935535
1997-04-01,soybeans,PR,Spain,Export,Sea,31138.355,9579059
1997-04-01,soybeans,PR,Spain,Export,Sea,63466,18507182
1997-04-01,soybeans,PR,Thailand,Export,Sea,641.39,184720
1997-04-01,soybeans,PR,Turkey,Export,Sea,5747.87,1636355
1997-04-01,soybeans,PR,Turkey,Export,Sea,6920.41,2056476
1997-04-01,soybeans,RS,Italy,Export,Sea,14500,4241250
1997-04-01,soybeans,RS,Morocco,Export,Sea,40000,12451828
1997-04-01,soybeans,RS,Spain,Export,Sea,2000,492380
1997-04-01,soybeans,RS,Spain,Export,Sea,78765,24235310
1997-04-01,soybeans,SC,Netherlands,Export,Sea,1000,302050
1997-04-01,soybeans,SC,Paraguay,Import,Ground,1000,248490
1997-04-01,soybeans,SC,Paraguay,Import,Ground,9000,2102000
1997-04-01,soybeans,SC,Paraguay,Import,Ground,67500,16005090
1997-04-01,soybeans,SP,Germany,Export,Sea,75112.99,21697921
1997-04-01,soybeans,SP,Japan,Export,Sea,57671,15364365
1997-04-01,soybeans,SP,Malaysia,Export,Sea,23000,6524410
1997-04-01,soybeans,SP,Netherlands,Export,Sea,14000,3912500
1997-04-01,soybeans,SP,Netherlands,Export,Sea,30521.83,8759155
1997-04-01,soybeans,SP,Netherlands,Export,Sea,97979.358,26701243
1997-04-01,soybeans,SP,Paraguay,Import,Ground,3000,780000
1997-04-01,soybeans,SP,Spain,Export,Sea,1000,280439
1997-04-01,soybeans,SP,Uzbekistan,Export,Sea,13073.985,3751972
1997-04-01,sugar,PA,United States,Import,Air,0.001,19
1997-04-01,sugar,PE,Iran,Export,Sea,14000,4060000
1997-04-01,sugar,PE,Nigeria,Export,Sea,19500,5780000
1997-04-01,sugar,PR,Nigeria,Export,Sea,11886,3520633
1997-04-01,sugar,RJ,Germany,Import,Air,0.002,30
1997-04-01,sugar,RN,Nigeria,Export,Sea,1500,447000
1997-04-01,sugar,SC,Ghana,Export,Sea,2114,626167
1997-04-01,sugar,SC,Japan,Export,Sea,0.05,92
1997-04-01,sugar,SC,Nigeria,Export,Sea,19859,5920623
1997-04-01,sugar,SC,Paraguay,Export,Other,0.094,141
1997-04-01,sugar,SC,Spain,Export,Sea,129,44634
1997-04-01,sugar,SC,Uruguay,Export,Ground,20.7,7825
1997-04-01,sugar,SP,Greece,Export,Sea,105,31500
1997-04-01,sugar,SP,Italy,Import,Air,0.03,18
1997-04-01,sugar,SP,Nigeria,Export,Sea,12000,3480000
1997-04-01,sugar,SP,Nigeria,Export,Sea,14000,4184347
1997-04-01,sugar,SP,Spain,Export,Sea,172,49880
1997-04-01,sugar,SP,United States,Import,Sea,0.168,49
1997-04-01,sugar,SP,Uruguay,Export,Ground,1154,299660
1997-04-01,sugar,SP,Yemen,Export,Sea,5000,1518000
1997-05-01,corn,BA,Argentina,Import,Sea,63,33471
1997-05-01,corn,CE,Argentina,Import,Sea,13869,1747494
1997-05-01,corn,ES,Argentina,Import,Sea,63,30385
1997-05-01,corn,GO,Argentina,Import,Ground,26,11700
1997-05-01,corn,MG,Argentina,Import,Ground,27,13500
1997-05-01,corn,PB,Paraguay,Import,Sea,259.541,28291
1997-05-01,corn,PE,Argentina,Import,Sea,1105,173300
1997-05-01,corn,PR,Argentina,Import,Ground,777,402675
1997-05-01,corn,PR,Paraguay,Export,Other,0.5,553
1997-05-01,corn,PR,Paraguay,Import,Ground,11104.56,866156
1997-05-01,corn,PR,United States,Import,Sea,48.413,107455
1997-05-01,corn,RS,Argentina,Export,Ground,1848,1529484
1997-05-01,corn,SC,Paraguay,Import,Ground,5788.55,453452
1997-05-01,corn,SP,Argentina,Import,Ground,1663.85,871282
1997-05-01,corn,SP,Ecuador,Export,Air,1.6,7500
1997-05-01,corn,SP,Mexico,Export,Air,0.15,326
1997-05-01,corn,SP,South Africa,Import,Sea,107.5,46118
1997-05-01,corn,SP,United States,Import,Sea,366.536,104509
1997-05-01,corn,SP,Venezuela,Export,Air,5.26,11661
1997-05-01,soybean_meal,BA,France,Export,Sea,20867.993,5845918
1997-05-01,soybean_meal,GO,Belgium,Export,Sea,19622.57,4484900
1997-05-01,soybean_meal,GO,Netherlands,Export,Sea,10000,2606910
1997-05-01,soybean_meal,GO,Netherlands,Export,Sea,22057.902,6177483
1997-05-01,soybean_meal,GO,Netherlands,Export,Sea,32131.69,7927747
1997-05-01,soybean_meal,MS,Belgium,Export,Sea,14310.16,3420128
1997-05-01,soybean_meal,MS,France,Export,Sea,4200,990360
1997-05-01,soybean_meal,MS,Germany,Export,Sea,8608.03,2166795
1997-05-01,soybean_meal,MS,Hungary,Export,Sea,1055.63,307188
1997-05-01,soybean_meal,MS,Netherlands,Export,Sea,13660,3912223
1997-05-01,soybean_meal,MS,Netherlands,Export,Sea,23147.355,6613325
1997-05-01,soybean_meal,MS,Netherlands,Export,Sea,38859.05,9747343
1997-05-01,soybean_meal,MS,Spain,Export,Sea,500,137675
1997-05-01,soybean_meal,MT,China,Export,Sea,13900,3853810
1997-05-01,soybean_meal,MT,France,Export,Sea,1000,295750
1997-05-01,soybean_meal,MT,France,Export,Sea,5962.922,1781163
1997-05-01,soybean_meal,MT,France,Export,Sea,10575,2588855
1997-05-01,soybean_meal,MT,Germany,Export,Sea,22750,6047633
1997-05-01,soybean_meal,MT,Italy,Export,Sea,5523.476,1354227
1997-05-01,soybean_meal,MT,Netherlands,Export,Sea,5947,1720764
1997-05-01,soybean_meal,MT,Netherlands,Export,Sea,16538.87,3788734
1997-05-01,soybean_meal,MT,Netherlands,Export,Sea,25264.6,5962566
1997-05-01,soybean_meal,MT,South Korea,Export,Sea,4000,984000
1997-05-01,soybean_meal,MT,Spain,Export,Sea,4725,1280475
1997-05-01,soybean_meal,MT,Turkey,Export,Sea,3423,978658
1997-05-01,soybean_meal,MT,United Kingdom,Export,Sea,390.568,120545
1997-05-01,soybean_meal,PR,China,Export,Sea,22055,6155051
1997-05-01,soybean_meal,PR,France,Export,Sea,10000,2942260
1997-05-01,soybean_meal,PR,Germany,Export,Sea,5576,1449760
1997-05-01,soybean_meal,PR,Germany,Export,Sea,23000,6126938
1997-05-01,soybean_meal,PR,Hungary,Export,Sea,367.195,105480
1997-05-01,soybean_meal,PR,Indonesia,Export,Sea,30000,9527746
1997-05-01,soybean_meal,PR,Iran,Export,Sea,25500,5967000
1997-05-01,soybean_meal,PR,Italy,Export,Sea,9732.14,2588749
1997-05-01,soybean_meal,PR,Japan,Export,Sea,21000,6481621
1997-05-01,soybean_meal,PR,Malaysia,Export,Sea,11000,2530000
1997-05-01,soybean_meal,PR,Netherlands,Export,Sea,274154.62,75606054
1997-05-01,soybean_meal,PR,North Korea,Export,Sea,8000,2274590
1997-05-01,soybean_meal,PR,Paraguay,Import,Ground,7121.8,1873108
1997-05-01,soybean_meal,PR,Slovenia,Export,Sea,12000,3465540
1997-05-01,soybean_meal,PR,South Korea,Export,Sea,13600.99,3598325
1997-05-01,soybean_meal,PR,Spain,Export,Sea,25825,7000415
1997-05-01,soybean_meal,PR,Turkey,Export,Sea,23405,6099107
1997-05-01,soybean_meal,PR,United Kingdom,Export,Sea,1893.09,581160
1997-05-01,soybean_meal,PR,United States,Export,Sea,2000,582240
1997-05-01,soybean_meal,RS,China,Export,Sea,193520,55363606
1997-05-01,soybean_meal,RS,Egypt,Export,Sea,9500,2768775
1997-05-01,soybean_meal,RS,Indonesia,Export,Sea,38.46,19615
1997-05-01,soybean_meal,RS,Indonesia,Export,Sea,18000,5161110
1997-05-01,soybean_meal,RS,Italy,Export,Sea,39608.875,10033760
1997-05-01,soybean_meal,RS,Japan,Export,Sea,14800,4213866
1997-05-01,soybean_meal,RS,Netherlands,Export,Sea,5.25,5728
1997-05-01,soybean_meal,RS,South Africa,Export,Sea,4000,1133160
1997-05-01,soybean_meal,RS,Spain,Export,Sea,26821.515,6554460
1997-05-01,soybean_meal,RS,Thailand,Export,Sea,20.46,10435
1997-05-01,soybean_meal,RS,Thailand,Export,Sea,38000,11253761
1997-05-01,soybean_meal,RS,United Kingdom,Export,Sea,132,70785
1997-05-01,soybean_meal,SC,France,Export,Sea,8703,2400284
1997-05-01,soybean_meal,SC,Germany,Export,Sea,13118.205,3474752
1997-05-01,soybean_meal,SC,Malaysia,Export,Sea,5000,1358500
1997-05-01,soybean_meal,SC,Paraguay,Import,Ground,7000,1837000
1997-05-01,soybean_meal,SC,Saudi Arabia,Export,Sea,4000,1110551
1997-05-01,soybean_meal,SP,China,Export,Sea,200,60760
1997-05-01,soybean_meal,SP,France,Export,Sea,2500,589500
1997-05-01,soybean_meal,SP,Germany,Export,Sea,4668,1157680
1997-05-01,soybean_meal,SP,Netherlands,Export,Sea,1000,287150
1997-05-01,soybean_meal,SP,Netherlands,Export,Sea,5000,1478200
1997-05-01,soybean_meal,SP,North Korea,Export,Sea,2000,524000
1997-05-01,soybean_meal,SP,Saudi Arabia,Export,Sea,17577,4061640
1997-05-01,soybean_meal,SP,Spain,Export,Sea,13000,3575000
1997-05-01,soybean_oil,MS,China,Export,Sea,400,202400
1997-05-01,soybean_oil,MT,China,Export,Sea,11500,6264295
1997-05-01,soybean_oil,PR,China,Export,Sea,60238,31298264
1997-05-01,soybean_oil,PR,Haiti,Export,Sea,2800,1572000
1997-05-01,soybean_oil,PR,Hong Kong,Export,Sea,3000,1725000
1997-05-01,soybean_oil,PR,Malaysia,Export,Sea,500,263500
1997-05-01,soybean_oil,PR,Netherlands,Export,Sea,12928,6719155
1997-05-01,soybean_oil,PR,Paraguay,Export,Air,34.138,27797
1997-05-01,soybean_oil,PR,Paraguay,Export,Other,128.381,104047
1997-05-01,soybean_oil,PR,South Korea,Export,Sea,1500,765000
1997-05-01,soybean_oil,RS,China,Export,Sea,35031.696,17979296
1997-05-01,soybean_oil,RS,Denmark,Export,Sea,43.36,24269
1997-05-01,soybean_oil,RS,Iran,Export,Sea,22968.304,11854622
1997-05-01,soybean_oil,RS,Netherlands,Export,Sea,5000,2612356
1997-05-01,soybean_oil,SP,Bolivia,Import,Ground,500,245000
1997-05-01,soybean_oil,SP,Paraguay,Import,Ground,7100,3600500
1997-05-01,soybeans,BA,United Kingdom,Export,Sea,53883.76,17134952
1997-05-01,soybeans,ES,Netherlands,Export,Sea,25764.816,8047382
1997-05-01,soybeans,GO,France,Export,Sea,8605.26,2713886
1997-05-01,soybeans,GO,Guatemala,Export,Sea,80,57397
1997-05-01,soybeans,GO,Netherlands,Export,Sea,2583.15,745110
1997-05-01,soybeans,GO,Netherlands,Export,Sea,65617.808,20707802
1997-05-01,soybeans,GO,Spain,Export,Sea,166.253,49701
1997-05-01,soybeans,MA,Netherlands,Export,Sea,25058,7815330
1997-05-01,soybeans,MG,France,Export,Sea,4774,1508584
1997-05-01,soybeans,MG,Mexico,Export,Sea,280,168000
1997-05-01,soybeans,MG,Netherlands,Export,Sea,13899.32,4009259
1997-05-01,soybeans,MS,France,Export,Sea,2000,593000
1997-05-01,soybeans,MS,France,Export,Sea,2500,790000
1997-05-01,soybeans,MS,Japan,Export,River,2561.818,724994
1997-05-01,soybeans,MS,Netherlands,Export,Sea,7000,1886100
1997-05-01,soybeans,MS,Uruguay,Export,River,10000,2376400
1997-05-01,soybeans,MT,Bolivia,Export,River,17028.156,4086757
1997-05-01,soybeans,MT,France,Export,Sea,6400,2022400
1997-05-01,soybeans,MT,Japan,Export,Sea,36071.45,10608936
1997-05-01,soybeans,MT,Netherlands,Export,Sea,2174,684723
1997-05-01,soybeans,MT,Netherlands,Export,Sea,107733.222,31707408
1997-05-01,soybeans,MT,Norway,Export,Sea,5000,1376850
1997-05-01,soybeans,MT,Spain,Export,Sea,1320,362076
1997-05-01,soybeans,PR,Belgium,Export,Sea,20672,6522800
1997-05-01,soybeans,PR,Cuba,Export,Sea,1220.55,380528
1997-05-01,soybeans,PR,Egypt,Export,Sea,12500,3775000
1997-05-01,soybeans,PR,France,Export,Sea,11300,3303139
1997-05-01,soybeans,PR,Germany,Export,Sea,20805.31,5987916
1997-05-01,soybeans,PR,Italy,Export,Sea,3000,839070
1997-05-01,soybeans,PR,Italy,Export,Sea,12000,3404040
1997-05-01,soybeans,PR,Italy,Export,Sea,36829.577,11244361
1997-05-01,soybeans,PR,Japan,Export,Sea,15971.916,4676055
1997-05-01,soybeans,PR,Netherlands,Export,Sea,25098,7730195
1997-05-01,soybeans,PR,Netherlands,Export,Sea,458436.45,134667446
1997-05-01,soybeans,PR,Paraguay,Import,Ground,7000,1929000
1997-05-01,soybeans,PR,Paraguay,Import,Ground,22999.502,5875821
1997-05-01,soybeans,PR,Portugal,Export,Sea,965,305336
1997-05-01,soybeans,PR,Spain,Export,Sea,4898,1509123
1997-05-01,soybeans,PR,Spain,Export,Sea,15000,4255050
1997-05-01,soybeans,PR,Spain,Export,Sea,69529.843,19950697
1997-05-01,soybeans,PR,Thailand,Export,Sea,7500,2212500
1997-05-01,soybeans,PR,Thailand,Export,Sea,42970.694,12546864
1997-05-01,soybeans,PR,Turkey,Export,Sea,3302.88,995818
1997-05-01,soybeans,PR,Turkey,Export,Sea,9415.95,2664714
1997-05-01,soybeans,PR,United Kingdom,Export,Sea,4450,1290354
1997-05-01,soybeans,PR,United States,Export,Sea,42,16800
1997-05-01,soybeans,RS,China,Export,Sea,52500,16149731
1997-05-01,soybeans,RS,Italy,Export,Sea,1000,314930
1997-05-01,soybeans,RS,Italy,Export,Sea,27725,8540023
1997-05-01,soybeans,RS,Japan,Export,Sea,2500,762500
1997-05-01,soybeans,RS,Malaysia,Export,Sea,25400,7901744
1997-05-01,soybeans,RS,Mexico,Export,Sea,25000,7783550
1997-05-01,soybeans,RS,Netherlands,Export,Sea,1000,298320
1997-05-01,soybeans,RS,Netherlands,Export,Sea,12000,3720228
1997-05-01,soybeans,RS,Spain,Export,Sea,4000,1118540
1997-05-01,soybeans,RS,Spain,Export,Sea,67000,19860740
1997-05-01,soybeans,RS,Taiwan,Export,Sea,11000,3097731
1997-05-01,soybeans,RS,Thailand,Export,Sea,55250,17031161
1997-05-01,soybeans,RS,United Kingdom,Export,Sea,5001.9,1534580
1997-05-01,soybeans,SC,Netherlands,Export,Sea,2000,581225
1997-05-01,soybeans,SC,Paraguay,Import,Ground,4000,1016300
1997-05-01,soybeans,SC,Paraguay,Import,Ground,4000,1072000
1997-05-01,soybeans,SC,Paraguay,Import,Ground,12000,3142620
1997-05-01,soybeans,SP,Angola,Export,Sea,25,11575
1997-05-01,soybeans,SP,Belgium,Export,Sea,23550,6758379
1997-05-01,soybeans,SP,France,Export,Sea,3568,1127488
1997-05-01,soybeans,SP,Georgia,Export,Sea,38919.12,12067215
1997-05-01,soybeans,SP,Germany,Export,Sea,31400,9021844
1997-05-01,soybeans,SP,Japan,Export,Sea,4608.57,1322567
1997-05-01,soybeans,SP,Netherlands,Export,Sea,22399.565,6428227
1997-05-01,soybeans,SP,Netherlands,Export,Sea,51773.41,13377392
1997-05-01,sugar,AL,Angola,Export,Sea,8000,2464000
1997-05-01,sugar,CE,Japan,Import,Sea,0.02,115
1997-05-01,sugar,PE,Angola,Export,Sea,4000,1208000
1997-05-01,sugar,PE,Nigeria,Export,Sea,6141,1857582
1997-05-01,sugar,PR,Paraguay,Export,Ground,3.465,4997
1997-05-01,sugar,RJ,Germany,Import,Air,0.002,32
1997-05-01,sugar,SC,Jamaica,Export,Sea,26.3,9415
1997-05-01,sugar,SC,Paraguay,Export,Other,0.416,619
1997-05-01,sugar,SP,Chile,Export,Sea,1060,325420
1997-05-01,sugar,SP,Nigeria,Export,Sea,14000,4235000
1997-05-01,sugar,SP,Russia,Export,Sea,31235.04,7933700
1997-05-01,sugar,SP,United States,Import,Air,0.001,406
1997-05-01,sugar,SP,United States,Import,Sea,0.096,1393
1997-05-01,sugar,SP,Uruguay,Export,Ground,500,153500
1997-05-01,sugar,SP,Uruguay,Export,Ground,4000,1020000
1997-05-01,sugar,SP,Yemen,Export,Sea,12000,3390000
1997-06-01,corn,BA,Argentina,Import,Sea,20.92,11342
1997-06-01,corn,CE,Argentina,Import,Sea,6923.223,840022
1997-06-01,corn,ES,Argentina,Import,Ground,108,56160
1997-06-01,corn,ES,Argentina,Import,Sea,63,30385
1997-06-01,corn,ES,United States,Import,Sea,20,35952
1997-06-01,corn,ES,United States,Import,Sea,22.02,48755
1997-06-01,corn,GO,Argentina,Import,Ground,54,27540
1997-06-01,corn,MG,Argentina,Import,Ground,27,13500
1997-06-01,corn,MG,Paraguay,Import,Ground,2000,94000
1997-06-01,corn,MS,Argentina,Import,Ground,54,29700
1997-06-01,corn,PB,Argentina,Import,Sea,3733,526723
1997-06-01,corn,PB,Paraguay,Import,Sea,144.188,15716
1997-06-01,corn,PE,Argentina,Import,Sea,1760,237088
1997-06-01,corn,PE,Argentina,Import,Sea,15217.283,1903949
1997-06-01,corn,PR,Argentina,Export,Ground,90,155745
1997-06-01,corn,PR,Argentina,Import,Ground,454.1,228820
1997-06-01,corn,PR,Paraguay,Export,Ground,479.4,927840
1997-06-01,corn,PR,Paraguay,Export,Other,4.35,4714
1997-06-01,corn,PR,Paraguay,Import,Ground,100,5000
1997-06-01,corn,RJ,Argentina,Import,Ground,50,26350
1997-06-01,corn,RN,Argentina,Import,Sea,420,52206
1997-06-01,corn,RS,Argentina,Export,Ground,240,198950
1997-06-01,corn,RS,Argentina,Import,Ground,11.976,6120
1997-06-01,corn,RS,Argentina,Import,Ground,25,3000
1997-06-01,corn,RS,Uruguay,Export,Ground,0.24,667
1997-06-01,corn,SC,Argentina,Import,Ground,53.946,25380
1997-06-01,corn,SC,Paraguay,Import,Ground,2988.08,395921
1997-06-01,corn,SP,Argentina,Import,Ground,285,126611
1997-06-01,corn,SP,Argentina,Import,Ground,4100.1,1991494
1997-06-01,corn,SP,Ecuador,Export,Air,2.43,5058
1997-06-01,corn,SP,Paraguay,Export,Other,0.867,1129
1997-06-01,corn,SP,Peru,Export,Sea,2.2,13860
1997-06-01,corn,SP,Zimbabwe,Export,Sea,18.7,24210
1997-06-01,soybean_meal,CE,Argentina,Import,Sea,3150,982391
1997-06-01,soybean_meal,GO,Belgium,Export,Sea,16500,4105200
1997-06-01,soybean_meal,GO,Netherlands,Export,Sea,12000,3437550
1997-06-01,soybean_meal,GO,Netherlands,Export,Sea,15688.385,4024682
1997-06-01,soybean_meal,GO,Netherlands,Export,Sea,31000,8041710
1997-06-01,soybean_meal,MG,France,Export,Sea,1000,306650
1997-06-01,soybean_meal,MG,Netherlands,Export,Sea,10000,2989000
1997-06-01,soybean_meal,MS,China,Export,Sea,18000,5144372
1997-06-01,soybean_meal,MS,Denmark,Export,Sea,10000,2280600
